n numpy scipy pyfftw dft_loop dft_para_loop dft_matr dft_inter dft_radix2 dft_radix2f
2507 0.00017452239990234375 0.00017762184143066406 0.002272367477416992 0 0 0.4020991325378418 0 0 0
2508 9.012222290039062e-05 9.72747802734375e-05 0.017487525939941406 0 0 0.41153597831726074 0.19381284713745117 0 0
2509 0.0003097057342529297 0.00020384788513183594 0.0020122528076171875 0 0 0.4111630916595459 0 0 0
2510 0.00025582313537597656 0.00022149085998535156 0.003010988235473633 0 0 0.40659379959106445 0.21154999732971191 0 0
2511 0.00013685226440429688 9.441375732421875e-05 0.0012781620025634766 0 0 0.40758252143859863 0 0 0
2512 0.0002605915069580078 0.0002353191375732422 0.0014324188232421875 0 0 0.4298405647277832 0.20527148246765137 0 0
2513 0.00031375885009765625 0.00020813941955566406 0.0026428699493408203 0 0 0.40261030197143555 0 0 0
2514 0.0002484321594238281 0.0002071857452392578 0.004746675491333008 0 0 0.3891899585723877 0.2109982967376709 0 0
2515 0.0002856254577636719 0.0002295970916748047 0.0013735294342041016 0 0 0.4016754627227783 0 0 0
2516 9.72747802734375e-05 0.00010395050048828125 0.017640113830566406 0 0 0.40513086318969727 0.20787549018859863 0 0
2517 0.0003032684326171875 0.0002033710479736328 0.0023000240325927734 0 0 0.42810773849487305 0 0 0
2518 0.0002486705780029297 0.00021600723266601562 0.0014317035675048828 0 0 0.4430563449859619 0.2057502269744873 0 0
2519 0.0003345012664794922 0.00020647048950195312 0.0033905506134033203 0 0 0.40134716033935547 0 0 0
2520 7.677078247070312e-05 7.939338684082031e-05 0.0013885498046875 0 0 0.4127953052520752 0.1950232982635498 0 0
2521 0.00033473968505859375 0.00023984909057617188 0.002009153366088867 0 0 0.44246912002563477 0 0 0
2522 0.0001437664031982422 0.00014662742614746094 0.0044918060302734375 0 0 0.44570469856262207 0.22762131690979004 0 0
2523 0.00013685226440429688 0.00010585784912109375 0.003316640853881836 0 0 0.3902616500854492 0 0 0
2524 0.0003161430358886719 0.0002892017364501953 0.0047130584716796875 0 0 0.40871143341064453 0.206650972366333 0 0
2525 0.00015616416931152344 0.00014901161193847656 0.002569913864135742 0 0 0.3985574245452881 0 0 0
2526 0.00031256675720214844 0.00024366378784179688 0.0037317276000976562 0 0 0.4156076908111572 0.20766615867614746 0 0
2527 0.00013113021850585938 0.00010204315185546875 0.002269744873046875 0 0 0.4067068099975586 0 0 0
2528 0.000110626220703125 0.0001354217529296875 0.0012350082397460938 0 0 0.44791698455810547 0.21510767936706543 0 0
2529 0.0003554821014404297 0.0002894401550292969 0.0031762123107910156 0 0 0.4230320453643799 0 0 0
2530 0.0001068115234375 0.00014328956604003906 0.002599000930786133 0 0 0.4051382541656494 0.21414971351623535 0 0
2531 0.0003414154052734375 0.000270843505859375 0.002438783645629883 0 0 0.43482184410095215 0 0 0
2532 0.00032901763916015625 0.0002467632293701172 0.0026416778564453125 0 0 0.43437862396240234 0.2124805450439453 0 0
2533 0.00019693374633789062 0.00018930435180664062 0.001947164535522461 0 0 0.39225077629089355 0 0 0
2534 0.00020003318786621094 0.0002434253692626953 0.0033507347106933594 0 0 0.40161609649658203 0.22579622268676758 0 0
2535 0.00012874603271484375 8.821487426757812e-05 0.003893136978149414 0 0 0.39803242683410645 0 0 0
2536 0.0003292560577392578 0.0002446174621582031 0.0028967857360839844 0 0 0.41512632369995117 0.21059203147888184 0 0
2537 0.00015234947204589844 0.00013828277587890625 0.001596212387084961 0 0 0.4448835849761963 0 0 0
2538 0.00011491775512695312 0.00010418891906738281 0.001495361328125 0 0 0.4018092155456543 0.20412945747375488 0 0
2539 0.0003414154052734375 0.00024175643920898438 0.002535104751586914 0 0 0.40398478507995605 0 0 0
2540 0.0001304149627685547 0.0001583099365234375 0.0018391609191894531 0 0 0.4171006679534912 0.2028651237487793 0 0
2541 0.00012445449829101562 7.486343383789062e-05 0.003969669342041016 0 0 0.4396708011627197 0 0 0
2542 0.00011992454528808594 0.00011897087097167969 0.007455110549926758 0 0 0.4372446537017822 0.20409917831420898 0 0
2543 0.0003535747528076172 0.00021958351135253906 0.0019648075103759766 0 0 0.5063369274139404 0 0 0
2544 0.0001010894775390625 0.00011181831359863281 0.003222227096557617 0 0 0.41240930557250977 0.2303938865661621 0 0
2545 0.0003311634063720703 0.0002224445343017578 0.0011827945709228516 0 0 0.42180418968200684 0 0 0
2546 0.0001308917999267578 0.0001327991485595703 0.005039691925048828 0 0 0.4120638370513916 0.20325732231140137 0 0
2547 0.00034880638122558594 0.00024437904357910156 0.0036122798919677734 0 0 0.42880773544311523 0 0 0
2548 8.726119995117188e-05 8.678436279296875e-05 0.0016596317291259766 0 0 0.4334230422973633 0.2056877613067627 0 0
2549 0.0003635883331298828 0.0002372264862060547 0.002333402633666992 0 0 0.47332286834716797 0 0 0
2550 9.584426879882812e-05 9.512901306152344e-05 0.0011370182037353516 0 0 0.45174121856689453 0.21950054168701172 0 0
2551 0.0003502368927001953 0.0002281665802001953 0.0029718875885009766 0 0 0.43382978439331055 0 0 0
2552 9.179115295410156e-05 0.00010275840759277344 0.0068013668060302734 0 0 0.43974971771240234 0.21325325965881348 0 0
2553 0.00020623207092285156 0.0001399517059326172 0.005067586898803711 0 0 0.4368283748626709 0 0 0
2554 0.00023984909057617188 0.00020647048950195312 0.0013766288757324219 0 0 0.4058094024658203 0.2215738296508789 0 0
2555 0.0001475811004638672 0.00011944770812988281 0.0012903213500976562 0 0 0.3997311592102051 0 0 0
2556 0.00012040138244628906 0.00012350082397460938 0.002474069595336914 0 0 0.4065825939178467 0.22495603561401367 0 0
2557 0.00029969215393066406 0.0001895427703857422 0.0029010772705078125 0 0 0.4897959232330322 0 0 0
2558 0.00024056434631347656 0.0001876354217529297 0.0012714862823486328 0 0 0.4662501811981201 0.2384803295135498 0 0
2559 0.0003631114959716797 0.0003559589385986328 0.0027697086334228516 0 0 0.4548037052154541 0 0 0
2560 7.772445678710938e-05 7.772445678710938e-05 0.001108407974243164 0 0 0.45026111602783203 0.22161006927490234 0 0
2561 0.0003826618194580078 0.00022149085998535156 0.0010981559753417969 0 0 0.4795498847961426 0 0 0
2562 0.00012350082397460938 0.00016164779663085938 0.004201412200927734 0 0 0.47760510444641113 0.24069786071777344 0 0
2563 0.00036978721618652344 0.00022077560424804688 0.003493070602416992 0 0 0.4451148509979248 0 0 0
2564 0.000331878662109375 0.00022363662719726562 0.00374603271484375 0 0 0.4400477409362793 0.2124650478363037 0 0
2565 0.00012421607971191406 9.679794311523438e-05 0.001031637191772461 0 0 0.41310596466064453 0 0 0
2566 0.00040912628173828125 0.00022482872009277344 0.004139900207519531 0 0 0.44803595542907715 0.22901678085327148 0 0
2567 0.00019216537475585938 0.00018978118896484375 0.001974821090698242 0 0 0.44188976287841797 0 0 0
2568 0.0001251697540283203 0.0001456737518310547 0.0026476383209228516 0 0 0.48664259910583496 0.23673367500305176 0 0
2569 0.0003886222839355469 0.00022459030151367188 0.0025048255920410156 0 0 0.4576451778411865 0 0 0
2570 0.00035071372985839844 0.00023627281188964844 0.0022296905517578125 0 0 0.420856237411499 0.2142024040222168 0 0
2571 0.0004184246063232422 0.00022172927856445312 0.002611398696899414 0 0 0.46056580543518066 0 0 0
2572 0.0003814697265625 0.00022292137145996094 0.007062673568725586 0 0 0.46067380905151367 0.1914210319519043 0 0
2573 0.00015974044799804688 0.00016307830810546875 0.0019783973693847656 0 0 0.4495375156402588 0 0 0
2574 0.0001163482666015625 9.322166442871094e-05 0.00716090202331543 0 0 0.45221495628356934 0.22228074073791504 0 0
2575 0.00016021728515625 0.00014090538024902344 0.002336263656616211 0 0 0.42011332511901855 0 0 0
2576 8.749961853027344e-05 9.369850158691406e-05 0.003996610641479492 0 0 0.455486536026001 0.20700812339782715 0 0
2577 0.0002865791320800781 0.0001995563507080078 0.0024557113647460938 0 0 0.43360161781311035 0 0 0
2578 0.0002570152282714844 0.0002117156982421875 0.00431060791015625 0 0 0.45644330978393555 0.2163681983947754 0 0
2579 0.0003018379211425781 0.00019693374633789062 0.0026807785034179688 0 0 0.4163663387298584 0 0 0
2580 0.00010919570922851562 0.00010633468627929688 0.0015759468078613281 0 0 0.4581573009490967 0.23302221298217773 0 0
2581 0.0001728534698486328 0.00015115737915039062 0.0016105175018310547 0 0 0.43512630462646484 0 0 0
2582 0.00026702880859375 0.00020432472229003906 0.0041887760162353516 0 0 0.44657421112060547 0.21305322647094727 0 0
2583 0.00014209747314453125 0.00011038780212402344 0.002119302749633789 0 0 0.4011859893798828 0 0 0
2584 9.179115295410156e-05 9.512901306152344e-05 0.017467021942138672 0 0 0.4127490520477295 0.2102811336517334 0 0
2585 0.000152587890625 0.00010824203491210938 0.001932382583618164 0 0 0.4840075969696045 0 0 0
2586 0.00032138824462890625 0.00020456314086914062 0.0046308040618896484 0 0 0.4757699966430664 0.23984384536743164 0 0
2587 0.0003311634063720703 0.00019931793212890625 0.0010218620300292969 0 0 0.4478776454925537 0 0 0
2588 0.00032782554626464844 0.0002567768096923828 0.006063699722290039 0 0 0.45349836349487305 0.2220747470855713 0 0
2589 0.00027751922607421875 0.0002086162567138672 0.003126859664916992 0 0 0.42961597442626953 0 0 0
2590 0.00010943412780761719 9.942054748535156e-05 0.002664327621459961 0 0 0.40436482429504395 0.21780705451965332 0 0
2591 0.00029850006103515625 0.000194549560546875 0.002849578857421875 0 0 0.5099749565124512 0 0 0
2592 8.296966552734375e-05 7.462501525878906e-05 0.0011739730834960938 0 0 0.4769930839538574 0.2154233455657959 0 0
2593 0.0003292560577392578 0.00023746490478515625 0.003290414810180664 0 0 0.44518613815307617 0 0 0
2594 0.00031685829162597656 0.0002167224884033203 0.008490324020385742 0 0 0.4442625045776367 0.21292614936828613 0 0
2595 0.00038623809814453125 0.0002377033233642578 0.0016090869903564453 0 0 0.4662172794342041 0 0 0
2596 0.00011205673217773438 0.00018739700317382812 0.049211740493774414 0 0 0.4254946708679199 0.24556875228881836 0 0
2597 0.00014257431030273438 0.00010728836059570312 0.001627206802368164 0 0 0.4467480182647705 0 0 0
2598 0.0003044605255126953 0.00022029876708984375 0.0038552284240722656 0 0 0.5282809734344482 0.224440336227417 0 0
2599 0.00018286705017089844 0.00016832351684570312 0.0013325214385986328 0 0 0.46681857109069824 0 0 0
2600 8.440017700195312e-05 8.320808410644531e-05 0.0013225078582763672 0 0 0.4636552333831787 0.23705267906188965 0 0
2601 0.0001270771026611328 9.131431579589844e-05 0.002980470657348633 0 0 0.42088890075683594 0 0 0
2602 0.00031280517578125 0.00022530555725097656 0.005247831344604492 0 0 0.4148070812225342 0.21907424926757812 0 0
2603 0.0003783702850341797 0.00021982192993164062 0.0021004676818847656 0 0 0.4445474147796631 0 0 0
2604 9.417533874511719e-05 9.560585021972656e-05 0.0015172958374023438 0 0 0.43479442596435547 0.22552824020385742 0 0
2605 0.0003161430358886719 0.00021719932556152344 0.002475738525390625 0 0 0.438446044921875 0 0 0
2606 0.0002830028533935547 0.00022745132446289062 0.005219697952270508 0 0 0.4706106185913086 0.2406468391418457 0 0
2607 0.00015974044799804688 0.00013399124145507812 0.003938198089599609 0 0 0.475266695022583 0 0 0
2608 0.0002846717834472656 0.00021696090698242188 0.0027892589569091797 0 0 0.5022642612457275 0.21452689170837402 0 0
2609 0.00032401084899902344 0.00022530555725097656 0.0030624866485595703 0 0 0.4291353225708008 0 0 0
2610 0.00010728836059570312 9.584426879882812e-05 0.0013992786407470703 0 0 0.43207788467407227 0.2105705738067627 0 0
2611 0.0002930164337158203 0.00024509429931640625 0.0027158260345458984 0 0 0.45346951484680176 0 0 0
2612 0.0003609657287597656 0.00021886825561523438 0.005254983901977539 0 0 0.49556779861450195 0.2410285472869873 0 0
2613 0.00015115737915039062 0.0001251697540283203 0.003226757049560547 0 0 0.44739580154418945 0 0 0
2614 0.00029158592224121094 0.00023221969604492188 0.005207061767578125 0 0 0.4762442111968994 0.26032018661499023 0 0
2615 0.00034332275390625 0.00022840499877929688 0.002586841583251953 0 0 0.4685239791870117 0 0 0
2616 0.00012755393981933594 0.00016379356384277344 0.002762317657470703 0 0 0.449448823928833 0.23430466651916504 0 0
2617 0.00037097930908203125 0.00021338462829589844 0.0023424625396728516 0 0 0.42606210708618164 0 0 0
2618 0.00010919570922851562 9.226799011230469e-05 0.004317045211791992 0 0 0.44348716735839844 0.23560380935668945 0 0
2619 0.00015926361083984375 0.00015282630920410156 0.0015156269073486328 0 0 0.5218291282653809 0 0 0
2620 0.00013971328735351562 0.00016736984252929688 0.002248525619506836 0 0 0.44096994400024414 0.21088862419128418 0 0
2621 0.00035643577575683594 0.00022220611572265625 0.0034749507904052734 0 0 0.4746074676513672 0 0 0
2622 0.00012230873107910156 0.00011372566223144531 0.005223512649536133 0 0 0.4907207489013672 0.25801897048950195 0 0
2623 0.00016117095947265625 0.0001404285430908203 0.002674102783203125 0 0 0.49899983406066895 0 0 0
2624 9.489059448242188e-05 9.942054748535156e-05 0.0022644996643066406 0 0 0.45662879943847656 0.24779963493347168 0 0
2625 0.00011897087097167969 7.43865966796875e-05 0.000988006591796875 0 0 0.4039802551269531 0 0 0
2626 0.00015425682067871094 0.0001811981201171875 0.003989696502685547 0 0 0.4236321449279785 0.24318861961364746 0 0
2627 0.0001609325408935547 0.00014495849609375 0.0034134387969970703 0 0 0.44246530532836914 0 0 0
2628 0.00011324882507324219 0.0001704692840576172 0.004440784454345703 0 0 0.43430590629577637 0.21540331840515137 0 0
2629 0.0002791881561279297 0.0002155303955078125 0.003164052963256836 0 0 0.45610833168029785 0 0 0
2630 0.00026154518127441406 0.00023365020751953125 0.003733396530151367 0 0 0.5405280590057373 0.23818039894104004 0 0
2631 0.0002949237823486328 0.0002167224884033203 0.0036852359771728516 0 0 0.394927978515625 0 0 0
2632 0.0001010894775390625 0.0001049041748046875 0.0025610923767089844 0 0 0.4424927234649658 0.23893976211547852 0 0
2633 0.00028133392333984375 0.0002167224884033203 0.0028896331787109375 0 0 0.5063753128051758 0 0 0
2634 0.0002529621124267578 0.00021195411682128906 0.004899740219116211 0 0 0.472963809967041 0.25021815299987793 0 0
2635 0.00012922286987304688 9.942054748535156e-05 0.002549409866333008 0 0 0.47393083572387695 0 0 0
2636 0.00026154518127441406 0.00026726722717285156 0.006238222122192383 0 0 0.48496031761169434 0.2216794490814209 0 0
2637 0.00029659271240234375 0.00022482872009277344 0.0029287338256835938 0 0 0.47522592544555664 0 0 0
2638 0.0002605915069580078 0.000217437744140625 0.004820585250854492 0 0 0.45473766326904297 0.2506406307220459 0 0
2639 0.00013399124145507812 0.00010156631469726562 0.0018210411071777344 0 0 0.4696512222290039 0 0 0
2640 7.915496826171875e-05 7.915496826171875e-05 0.001775503158569336 0 0 0.47739529609680176 0.2434372901916504 0 0
2641 0.00036787986755371094 0.00021886825561523438 0.0017900466918945312 0 0 0.4766511917114258 0 0 0
2642 0.00030684471130371094 0.00021982192993164062 0.0054662227630615234 0 0 0.449460506439209 0.23334240913391113 0 0
2643 0.00034117698669433594 0.00023102760314941406 0.00225067138671875 0 0 0.44994688034057617 0 0 0
2644 0.0003440380096435547 0.00026035308837890625 0.005047321319580078 0 0 0.43843865394592285 0.2093517780303955 0 0
2645 0.00013494491577148438 0.00011992454528808594 0.0017306804656982422 0 0 0.42925477027893066 0 0 0
2646 0.00012040138244628906 8.511543273925781e-05 0.0012433528900146484 0 0 0.4385819435119629 0.23546695709228516 0 0
2647 0.0003712177276611328 0.0002512931823730469 0.003035306930541992 0 0 0.4057908058166504 0 0 0
2648 0.00032639503479003906 0.00025916099548339844 0.0053806304931640625 0 0 0.40380430221557617 0.20559096336364746 0 0
2649 0.0003600120544433594 0.0002465248107910156 0.0024852752685546875 0 0 0.47686767578125 0 0 0
2650 0.00011968612670898438 0.00011181831359863281 0.0024034976959228516 0 0 0.44414258003234863 0.23492860794067383 0 0
2651 0.0003814697265625 0.00024437904357910156 0.0031609535217285156 0 0 0.4870121479034424 0 0 0
2652 8.940696716308594e-05 9.679794311523438e-05 0.0177762508392334 0 0 0.47548937797546387 0.24813246726989746 0 0
2653 0.0003581047058105469 0.0002627372741699219 0.003946065902709961 0 0 0.496274471282959 0 0 0
2654 0.0003161430358886719 0.0002503395080566406 0.0054552555084228516 0 0 0.4609503746032715 0.2523970603942871 0 0
2655 0.000141143798828125 0.00014019012451171875 0.0015511512756347656 0 0 0.4187319278717041 0 0 0
2656 0.00011444091796875 0.00015044212341308594 0.002174854278564453 0 0 0.500948429107666 0.25779128074645996 0 0
2657 0.0003294944763183594 0.00024628639221191406 0.002866029739379883 0 0 0.4532442092895508 0 0 0
2658 0.0003094673156738281 0.0002617835998535156 0.004822254180908203 0 0 0.5007004737854004 0.23283624649047852 0 0
2659 0.00035381317138671875 0.0002493858337402344 0.0027899742126464844 0 0 0.45113325119018555 0 0 0
2660 8.821487426757812e-05 9.250640869140625e-05 0.0016028881072998047 0 0 0.48059892654418945 0.23209667205810547 0 0
2661 0.0003952980041503906 0.00026035308837890625 0.002501964569091797 0 0 0.48076605796813965 0 0 0
2662 0.00010728836059570312 8.702278137207031e-05 0.003716707229614258 0 0 0.4237072467803955 0.2410571575164795 0 0
2663 0.0003523826599121094 0.00023245811462402344 0.0033457279205322266 0 0 0.5188775062561035 0 0 0
2664 9.822845458984375e-05 0.00010395050048828125 0.007884740829467773 0 0 0.4796774387359619 0.21388912200927734 0 0
2665 0.00013875961303710938 0.00010609626770019531 0.003027677536010742 0 0 0.4608113765716553 0 0 0
2666 0.00012564659118652344 0.00012445449829101562 0.003905057907104492 0 0 0.45177245140075684 0.22981643676757812 0 0
2667 0.00017905235290527344 0.00016736984252929688 0.0010013580322265625 0 0 0.4397251605987549 0 0 0
2668 9.679794311523438e-05 0.00010609626770019531 0.009154796600341797 0 0 0.4889848232269287 0.22763943672180176 0 0
2669 0.00032830238342285156 0.0002257823944091797 0.0016143321990966797 0 0 0.4818236827850342 0 0 0
2670 0.0001366138458251953 0.00014352798461914062 0.0019295215606689453 0 0 0.5341167449951172 0.2626662254333496 0 0
2671 0.00031304359436035156 0.00023055076599121094 0.0028679370880126953 0 0 0.4456021785736084 0 0 0
2672 0.00030112266540527344 0.00023627281188964844 0.001619577407836914 0 0 0.4396383762359619 0.2166285514831543 0 0
2673 0.00012183189392089844 8.320808410644531e-05 0.0012230873107910156 0 0 0.49002528190612793 0 0 0
2674 0.0002872943878173828 0.0001952648162841797 0.0018248558044433594 0 0 0.4860713481903076 0.2251443862915039 0 0
2675 0.00016617774963378906 0.000148773193359375 0.0020072460174560547 0 0 0.41925644874572754 0 0 0
2676 0.00026607513427734375 0.00020432472229003906 0.003007650375366211 0 0 0.46415114402770996 0.21840476989746094 0 0
2677 0.0002734661102294922 0.0002269744873046875 0.0029783248901367188 0 0 0.493053674697876 0 0 0
2678 0.00015282630920410156 0.00016045570373535156 0.004329204559326172 0 0 0.44681859016418457 0.2278294563293457 0 0
2679 0.00014495849609375 0.00011658668518066406 0.0034286975860595703 0 0 0.4670412540435791 0 0 0
2680 0.00011301040649414062 0.00012755393981933594 0.0018072128295898438 0 0 0.4509611129760742 0.21111655235290527 0 0
2681 0.00045299530029296875 0.00020766258239746094 0.0029098987579345703 0 0 0.4500391483306885 0 0 0
2682 0.0002608299255371094 0.00020122528076171875 0.003284931182861328 0 0 0.45702695846557617 0.2423996925354004 0 0
2683 0.00031948089599609375 0.00020122528076171875 0.0069158077239990234 0 0 0.4561119079589844 0 0 0
2684 0.00011181831359863281 0.00011897087097167969 0.018394947052001953 0 0 0.4910426139831543 0.2224721908569336 0 0
2685 0.00034117698669433594 0.0002155303955078125 0.001627206802368164 0 0 0.48038458824157715 0 0 0
2686 0.00013756752014160156 0.00019741058349609375 0.004457235336303711 0 0 0.4594123363494873 0.24302053451538086 0 0
2687 0.00033855438232421875 0.0002086162567138672 0.002223968505859375 0 0 0.4730093479156494 0 0 0
2688 0.0001392364501953125 7.867813110351562e-05 0.00101470947265625 0 0 0.45562052726745605 0.2315666675567627 0 0
2689 0.0003921985626220703 0.00024390220642089844 0.002778768539428711 0 0 0.47553443908691406 0 0 0
2690 0.00033783912658691406 0.00024700164794921875 0.003923654556274414 0 0 0.4466817378997803 0.2530019283294678 0 0
2691 0.00018215179443359375 0.00011801719665527344 0.002179861068725586 0 0 0.4642972946166992 0 0 0
2692 0.00032520294189453125 0.00025153160095214844 0.005659341812133789 0 0 0.5368406772613525 0.2261655330657959 0 0
2693 0.0003693103790283203 0.00023484230041503906 0.0026140213012695312 0 0 0.47661542892456055 0 0 0
2694 0.0003180503845214844 0.00024199485778808594 0.0032362937927246094 0 0 0.4746847152709961 0.22620630264282227 0 0
2695 0.0001246929168701172 7.748603820800781e-05 0.0012061595916748047 0 0 0.4836611747741699 0 0 0
2696 0.00033783912658691406 0.00022101402282714844 0.002415895462036133 0 0 0.48114943504333496 0.22383666038513184 0 0
2697 0.00014543533325195312 0.0001125335693359375 0.0033087730407714844 0 0 0.4960925579071045 0 0 0
2698 0.0001361370086669922 0.0001385211944580078 0.005557537078857422 0 0 0.4885988235473633 0.25755834579467773 0 0
2699 0.00035691261291503906 0.00021719932556152344 0.002783060073852539 0 0 0.45846033096313477 0 0 0
2700 0.000118255615234375 7.939338684082031e-05 0.0009019374847412109 0 0 0.4638831615447998 0.22282123565673828 0 0
2701 0.00016117095947265625 0.0001494884490966797 0.004267692565917969 0 0 0.4669685363769531 0 0 0
2702 0.0005147457122802734 0.00033211708068847656 0.003249645233154297 0 0 0.47948122024536133 0.2381138801574707 0 0
2703 0.00015091896057128906 0.00012183189392089844 0.005370616912841797 0 0 0.48058557510375977 0 0 0
2704 9.202957153320312e-05 9.512901306152344e-05 0.006154060363769531 0 0 0.49801039695739746 0.2338085174560547 0 0
2705 0.0003974437713623047 0.00027489662170410156 0.0022552013397216797 0 0 0.4723076820373535 0 0 0
2706 0.00012111663818359375 0.0001201629638671875 0.013929128646850586 0 0 0.45264148712158203 0.23149514198303223 0 0
2707 0.0003826618194580078 0.0002503395080566406 0.002630472183227539 0 0 0.47137928009033203 0 0 0
2708 0.0003688335418701172 0.0006070137023925781 0.004867076873779297 0 0 0.475938081741333 0.23653292655944824 0 0
2709 0.00013494491577148438 9.894371032714844e-05 0.0012352466583251953 0 0 0.5045313835144043 0 0 0
2710 0.0003635883331298828 0.00032591819763183594 0.0037584304809570312 0 0 0.4663538932800293 0.25229382514953613 0 0
2711 0.0003707408905029297 0.0002448558807373047 0.003042459487915039 0 0 0.5001184940338135 0 0 0
2712 0.0001399517059326172 0.000156402587890625 0.0021207332611083984 0 0 0.48136448860168457 0.2363605499267578 0 0
2713 0.00037670135498046875 0.0002598762512207031 0.002588987350463867 0 0 0.45525527000427246 0 0 0
2714 0.00014281272888183594 0.00013399124145507812 0.0029833316802978516 0 0 0.47577500343322754 0.24180269241333008 0 0
2715 0.00021004676818847656 0.00023651123046875 0.0024242401123046875 0 0 0.47386837005615234 0 0 0
2716 0.00012826919555664062 0.00014352798461914062 0.004777431488037109 0 0 0.5085132122039795 0.22489356994628906 0 0
2717 0.00013375282287597656 9.942054748535156e-05 0.0017380714416503906 0 0 0.49868321418762207 0 0 0
2718 0.0001697540283203125 0.0001919269561767578 0.0021190643310546875 0 0 0.4848968982696533 0.23637175559997559 0 0
2719 0.00035858154296875 0.0002903938293457031 0.0030312538146972656 0 0 0.4659278392791748 0 0 0
2720 8.678436279296875e-05 9.512901306152344e-05 0.0013747215270996094 0 0 0.5060055255889893 0.25833821296691895 0 0
2721 0.0003821849822998047 0.0002484321594238281 0.0024738311767578125 0 0 0.5088870525360107 0 0 0
2722 0.0003533363342285156 0.00026297569274902344 0.005099058151245117 0 0 0.5340580940246582 0.24721145629882812 0 0
2723 0.0004086494445800781 0.0002751350402832031 0.0026924610137939453 0 0 0.48795390129089355 0 0 0
2724 0.0002980232238769531 0.00023126602172851562 0.002871990203857422 0 0 0.45150303840637207 0.2433316707611084 0 0
2725 0.0001723766326904297 0.00015544891357421875 0.0022940635681152344 0 0 0.4970228672027588 0 0 0
2726 0.00012826919555664062 0.0001266002655029297 0.0040776729583740234 0 0 0.4700288772583008 0.26027369499206543 0 0
2727 0.0001647472381591797 0.00014829635620117188 0.0016391277313232422 0 0 0.46404504776000977 0 0 0
2728 9.34600830078125e-05 9.822845458984375e-05 0.011219501495361328 0 0 0.4809880256652832 0.2415142059326172 0 0
2729 0.00031256675720214844 0.000232696533203125 0.0025517940521240234 0 0 0.4887385368347168 0 0 0
2730 0.00010991096496582031 8.988380432128906e-05 0.001237630844116211 0 0 0.474745512008667 0.2667715549468994 0 0
2731 0.00031757354736328125 0.00022530555725097656 0.002106904983520508 0 0 0.46840381622314453 0 0 0
2732 0.00028967857360839844 0.0002396106719970703 0.006211519241333008 0 0 0.46719837188720703 0.2359297275543213 0 0
2733 0.00038170814514160156 0.0002288818359375 0.002402782440185547 0 0 0.4810664653778076 0 0 0
2734 0.0003020763397216797 0.0002269744873046875 0.004606723785400391 0 0 0.4826059341430664 0.24529743194580078 0 0
2735 0.00035500526428222656 0.00022792816162109375 0.0026590824127197266 0 0 0.49994683265686035 0 0 0
2736 8.7738037109375e-05 0.000110626220703125 0.002177715301513672 0 0 0.4664745330810547 0.23556756973266602 0 0
2737 0.00013494491577148438 0.00010061264038085938 0.002033233642578125 0 0 0.4906325340270996 0 0 0
2738 0.0001456737518310547 0.0001246929168701172 0.012143135070800781 0 0 0.46595096588134766 0.23030924797058105 0 0
2739 0.00017690658569335938 0.00014138221740722656 0.0044116973876953125 0 0 0.4578287601470947 0 0 0
2740 0.00016617774963378906 0.0001888275146484375 0.0034623146057128906 0 0 0.47754859924316406 0.25559401512145996 0 0
2741 0.0003139972686767578 0.0002224445343017578 0.0029790401458740234 0 0 0.5008089542388916 0 0 0
2742 0.0002918243408203125 0.000240325927734375 0.0033135414123535156 0 0 0.49309825897216797 0.23987841606140137 0 0
2743 0.0003180503845214844 0.00023746490478515625 0.0015630722045898438 0 0 0.5036418437957764 0 0 0
2744 9.179115295410156e-05 7.867813110351562e-05 0.001920461654663086 0 0 0.4556703567504883 0.23963022232055664 0 0
2745 0.00018668174743652344 0.00011801719665527344 0.001861572265625 0 0 0.5029473304748535 0 0 0
2746 0.00028395652770996094 0.000232696533203125 0.004498481750488281 0 0 0.4683682918548584 0.2556605339050293 0 0
2747 0.00016689300537109375 0.00015354156494140625 0.0025501251220703125 0 0 0.48073577880859375 0 0 0
2748 0.0002868175506591797 0.00024008750915527344 0.0028200149536132812 0 0 0.4748687744140625 0.23656105995178223 0 0
2749 0.0002872943878173828 0.0002262592315673828 0.0027103424072265625 0 0 0.4751274585723877 0 0 0
2750 9.322166442871094e-05 8.034706115722656e-05 0.0011801719665527344 0 0 0.49445462226867676 0.25038790702819824 0 0
2751 0.00019741058349609375 0.0003371238708496094 0.001768350601196289 0 0 0.47664690017700195 0 0 0
2752 9.870529174804688e-05 0.00010251998901367188 0.0014302730560302734 0 0 0.45867013931274414 0.25225067138671875 0 0
2753 0.0003223419189453125 0.00023317337036132812 0.002773284912109375 0 0 0.5143303871154785 0 0 0
2754 0.0001354217529296875 9.1552734375e-05 0.0012416839599609375 0 0 0.5071797370910645 0.24421167373657227 0 0
2755 0.00014662742614746094 0.00010609626770019531 0.002321481704711914 0 0 0.4924588203430176 0 0 0
2756 0.00011134147644042969 0.0001201629638671875 0.016351699829101562 0 0 0.5284485816955566 0.2632150650024414 0 0
2757 0.0003528594970703125 0.0002372264862060547 0.0022144317626953125 0 0 0.49727773666381836 0 0 0
2758 0.00030612945556640625 0.0002391338348388672 0.0015761852264404297 0 0 0.535203218460083 0.262768030166626 0 0
2759 0.00020623207092285156 0.00017333030700683594 0.001990079879760742 0 0 0.540778398513794 0 0 0
